customer_id,customer_id,age,gender,occupation,income
1558,cust_1558,28,Female,Freelance,High
1665,cust_1665,28,Male,Working Professional,Medium
1761,cust_1761,28,Female,Working Professional,Medium
1768,cust_1768,28,Female,Business,High
1913,cust_1913,28,Male,Business,High
1980,cust_1980,28,Female,Working Professional,Medium
1993,cust_1993,28,Female,Business,High
2000,cust_2000,28,Male,Working Professional,High
2005,cust_2005,28,Male,Freelance,Medium
2013,cust_2013,28,Female,Freelance,High
2074,cust_2074,28,Other,Working Professional,High
2110,cust_2110,28,Male,Freelance,High
2152,cust_2152,28,Female,Freelance,High
2174,cust_2174,28,Female,Working Professional,Very High
2290,cust_2290,28,Male,Freelance,High
2326,cust_2326,28,Female,Working Professional,Medium
2364,cust_2364,28,Male,Business,High
2378,cust_2378,28,Male,Working Professional,High
2398,cust_2398,28,Male,Working Professional,Medium
2438,cust_2438,28,Female,Business,High
2497,cust_2497,28,Male,Working Professional,Medium
2509,cust_2509,28,Male,Freelance,High
2563,cust_2563,28,Female,Freelance,Medium
2585,cust_2585,28,Female,Freelance,High
2675,cust_2675,28,Other,Working Professional,Medium
2733,cust_2733,28,Male,Freelance,Medium
2765,cust_2765,28,Female,Freelance,High
2815,cust_2815,28,Female,Business,High
2917,cust_2917,28,Female,Working Professional,High
2975,cust_2975,28,Female,Freelance,Medium
2994,cust_2994,28,Male,Business,High
3079,cust_3079,28,Male,Working Professional,Medium
3166,cust_3166,28,Female,Freelance,Medium
3199,cust_3199,28,Female,Freelance,Medium
3238,cust_3238,28,Female,Business,Very High
3250,cust_3250,28,Male,Working Professional,Very High
3256,cust_3256,28,Male,Business,Very High
3278,cust_3278,28,Male,Working Professional,Very High
3281,cust_3281,28,Male,Freelance,High
3286,cust_3286,28,Male,Business,Very High
3304,cust_3304,28,Male,Working Professional,Very High
3308,cust_3308,28,Female,Working Professional,Very High
3316,cust_3316,28,Male,Freelance,Medium
3331,cust_3331,28,Female,Freelance,High
3409,cust_3409,28,Male,Working Professional,High
3440,cust_3440,28,Male,Working Professional,Medium
3552,cust_3552,28,Male,Working Professional,High
3558,cust_3558,28,Female,Freelance,High
3574,cust_3574,28,Male,Freelance,Medium
3590,cust_3590,28,Female,Freelance,High
3625,cust_3625,28,Male,Working Professional,High
3642,cust_3642,28,Male,Business,High
3679,cust_3679,28,Female,Working Professional,High
3694,cust_3694,28,Male,Freelance,High
3697,cust_3697,28,Female,Working Professional,Medium
3754,cust_3754,28,Female,Business,Very High
3792,cust_3792,28,Male,Business,High
3821,cust_3821,28,Male,Business,Very High
3824,cust_3824,28,Female,Working Professional,Medium
3834,cust_3834,28,Female,Business,High
3837,cust_3837,28,Male,Freelance,High
3847,cust_3847,28,Male,Freelance,High
3927,cust_3927,28,Male,Working Professional,Medium
3944,cust_3944,28,Male,Freelance,Medium
4014,cust_4014,28,Male,Business,High
4077,cust_4077,28,Male,Freelance,High
4098,cust_4098,28,Male,Business,High
4134,cust_4134,28,Male,Freelance,Medium
4152,cust_4152,28,Male,Working Professional,High
4206,cust_4206,28,Female,Freelance,High
4213,cust_4213,28,Male,Freelance,Medium
4222,cust_4222,28,Male,Freelance,High
4270,cust_4270,28,Male,Freelance,Medium
4305,cust_4305,28,Male,Working Professional,Medium
4330,cust_4330,28,Male,Business,Very High
4413,cust_4413,28,Male,Business,Very High
4498,cust_4498,28,Male,Working Professional,Medium
4513,cust_4513,28,Female,Working Professional,High
4550,cust_4550,28,Male,Working Professional,Very High
4650,cust_4650,28,Female,Working Professional,Very High
4745,cust_4745,28,Female,Freelance,Medium
4767,cust_4767,28,Other,Working Professional,Very High
4817,cust_4817,28,Male,Freelance,Medium
4843,cust_4843,28,Female,Freelance,High
4915,cust_4915,28,Male,Freelance,Medium
4978,cust_4978,28,Female,Freelance,High
4985,cust_4985,28,Male,Working Professional,Medium
4993,cust_4993,28,Male,Working Professional,High
5072,cust_5072,28,Male,Freelance,Medium
5088,cust_5088,28,Female,Business,Very High
5107,cust_5107,28,Male,Business,Very High
5125,cust_5125,28,Male,Business,High
5142,cust_5142,28,Male,Freelance,High
5195,cust_5195,28,Male,Freelance,Medium
5220,cust_5220,28,Other,Working Professional,High
5244,cust_5244,28,Male,Freelance,Medium
5277,cust_5277,28,Male,Business,Very High
5282,cust_5282,28,Male,Freelance,Medium
5306,cust_5306,28,Female,Business,High
5310,cust_5310,28,Male,Freelance,High
5411,cust_5411,28,Female,Business,High
5433,cust_5433,28,Male,Business,High
5545,cust_5545,28,Male,Working Professional,High
5548,cust_5548,28,Male,Working Professional,Medium
5556,cust_5556,28,Male,Working Professional,Very High
5585,cust_5585,28,Male,Business,High
5698,cust_5698,28,Female,Business,High
5734,cust_5734,28,Female,Business,Very High
5755,cust_5755,28,Male,Business,High
5787,cust_5787,28,Female,Working Professional,Very High
5864,cust_5864,28,Female,Freelance,High
5971,cust_5971,28,Male,Business,Very High
6040,cust_6040,28,Female,Freelance,Medium
6112,cust_6112,28,Female,Freelance,High
6163,cust_6163,28,Female,Freelance,Medium
6170,cust_6170,28,Female,Freelance,Medium
6346,cust_6346,28,Male,Working Professional,Very High
6367,cust_6367,28,Female,Freelance,Medium
6406,cust_6406,28,Male,Business,High
6416,cust_6416,28,Male,Freelance,Medium
6502,cust_6502,28,Male,Business,Very High
6564,cust_6564,28,Female,Business,High
6578,cust_6578,28,Male,Working Professional,Medium
6596,cust_6596,28,Male,Working Professional,High
6626,cust_6626,28,Male,Freelance,Medium
6665,cust_6665,28,Female,Working Professional,Medium
6668,cust_6668,28,Male,Working Professional,High
6693,cust_6693,28,Female,Freelance,Medium
6795,cust_6795,28,Female,Working Professional,Medium
6833,cust_6833,28,Male,Working Professional,Very High
6847,cust_6847,28,Male,Business,High
6858,cust_6858,28,Male,Freelance,Medium
6929,cust_6929,28,Male,Working Professional,Medium
6939,cust_6939,28,Female,Working Professional,High
6944,cust_6944,28,Male,Business,Very High
6960,cust_6960,28,Female,Working Professional,Very High
7000,cust_7000,28,Male,Freelance,High
1084,cust_1084,29,Male,Freelance,High
1101,cust_1101,29,Male,Freelance,Medium
1109,cust_1109,29,Male,Business,High
1124,cust_1124,29,Female,Freelance,Medium
1145,cust_1145,29,Female,Working Professional,High
1158,cust_1158,29,Female,Business,Very High
1168,cust_1168,29,Male,Business,Very High
1192,cust_1192,29,Male,Freelance,High
1193,cust_1193,29,Female,Business,Very High
1284,cust_1284,29,Male,Business,High
1313,cust_1313,29,Male,Working Professional,High
1327,cust_1327,29,Female,Business,Very High
1357,cust_1357,29,Male,Working Professional,High
1501,cust_1501,29,Male,Freelance,High
1505,cust_1505,29,Male,Freelance,High
1523,cust_1523,29,Male,Freelance,Medium
1579,cust_1579,29,Male,Freelance,Medium
1630,cust_1630,29,Male,Business,Very High
1659,cust_1659,29,Male,Working Professional,High
1710,cust_1710,29,Female,Freelance,Medium
1755,cust_1755,29,Female,Business,High
1794,cust_1794,29,Male,Freelance,Medium
1811,cust_1811,29,Male,Working Professional,Very High
1861,cust_1861,29,Male,Business,Very High
1946,cust_1946,29,Male,Freelance,High
2006,cust_2006,29,Female,Working Professional,High
2010,cust_2010,29,Male,Freelance,Medium
2069,cust_2069,29,Male,Working Professional,High
2315,cust_2315,29,Male,Working Professional,High
2338,cust_2338,29,Male,Working Professional,Very High
2339,cust_2339,29,Female,Freelance,High
2341,cust_2341,29,Male,Freelance,Medium
2370,cust_2370,29,Male,Working Professional,High
2434,cust_2434,29,Male,Freelance,High
2443,cust_2443,29,Male,Freelance,Medium
2491,cust_2491,29,Female,Freelance,Medium
2519,cust_2519,29,Female,Working Professional,Medium
2578,cust_2578,29,Female,Freelance,High
2592,cust_2592,29,Female,Working Professional,Medium
2594,cust_2594,29,Male,Working Professional,Very High
2601,cust_2601,29,Female,Freelance,High
2654,cust_2654,29,Male,Working Professional,Very High
2662,cust_2662,29,Male,Business,Very High
2734,cust_2734,29,Male,Business,Very High
2759,cust_2759,29,Female,Freelance,High
2793,cust_2793,29,Male,Working Professional,High
2794,cust_2794,29,Female,Working Professional,Very High
2868,cust_2868,29,Male,Freelance,High
3092,cust_3092,29,Female,Working Professional,Medium
3144,cust_3144,29,Male,Business,High
3171,cust_3171,29,Male,Freelance,Medium
3181,cust_3181,29,Male,Working Professional,Very High
3245,cust_3245,29,Female,Freelance,Medium
3282,cust_3282,29,Female,Business,High
3293,cust_3293,29,Male,Working Professional,Medium
3337,cust_3337,29,Male,Working Professional,Very High
3340,cust_3340,29,Male,Business,High
3397,cust_3397,29,Female,Working Professional,High
3447,cust_3447,29,Male,Business,High
3486,cust_3486,29,Male,Working Professional,Very High
3526,cust_3526,29,Female,Working Professional,Very High
3566,cust_3566,29,Male,Freelance,Medium
3609,cust_3609,29,Male,Business,Very High
3613,cust_3613,29,Male,Freelance,Medium
3617,cust_3617,29,Male,Business,Very High
3636,cust_3636,29,Female,Freelance,High
3654,cust_3654,29,Female,Working Professional,Very High
3669,cust_3669,29,Female,Working Professional,Very High
3695,cust_3695,29,Male,Working Professional,Medium
3726,cust_3726,29,Male,Business,Very High
3813,cust_3813,29,Male,Working Professional,Very High
3839,cust_3839,29,Male,Working Professional,Medium
3860,cust_3860,29,Male,Freelance,High
3887,cust_3887,29,Male,Business,High
3978,cust_3978,29,Male,Business,Very High
3990,cust_3990,29,Male,Freelance,Medium
3993,cust_3993,29,Female,Freelance,Medium
3997,cust_3997,29,Male,Freelance,Medium
4000,cust_4000,29,Male,Working Professional,Very High
4073,cust_4073,29,Male,Freelance,Medium
4095,cust_4095,29,Male,Working Professional,High
4118,cust_4118,29,Male,Business,High
4136,cust_4136,29,Male,Working Professional,High
4193,cust_4193,29,Male,Freelance,Medium
4275,cust_4275,29,Female,Business,Very High
4368,cust_4368,29,Male,Freelance,High
4381,cust_4381,29,Male,Business,High
4398,cust_4398,29,Male,Working Professional,Medium
4463,cust_4463,29,Male,Freelance,High
4552,cust_4552,29,Female,Business,Very High
4592,cust_4592,29,Female,Working Professional,Medium
4709,cust_4709,29,Female,Business,High
4712,cust_4712,29,Male,Freelance,High
4752,cust_4752,29,Male,Freelance,High
4798,cust_4798,29,Female,Freelance,Medium
4800,cust_4800,29,Male,Business,Very High
4839,cust_4839,29,Female,Working Professional,Medium
4852,cust_4852,29,Male,Working Professional,Very High
4948,cust_4948,29,Male,Freelance,High
4962,cust_4962,29,Male,Freelance,High
4984,cust_4984,29,Male,Working Professional,Very High
5278,cust_5278,29,Male,Business,Very High
5321,cust_5321,29,Male,Business,Very High
5357,cust_5357,29,Male,Freelance,High
5369,cust_5369,29,Male,Freelance,Medium
5387,cust_5387,29,Female,Working Professional,High
5415,cust_5415,29,Male,Freelance,Medium
5434,cust_5434,29,Male,Business,Very High
5471,cust_5471,29,Male,Working Professional,Medium
5477,cust_5477,29,Male,Business,Very High
5581,cust_5581,29,Female,Business,Very High
5597,cust_5597,29,Male,Business,High
5640,cust_5640,29,Female,Business,High
5650,cust_5650,29,Male,Business,High
5670,cust_5670,29,Female,Freelance,Medium
5689,cust_5689,29,Male,Business,High
5754,cust_5754,29,Female,Business,Very High
5798,cust_5798,29,Female,Business,High
5843,cust_5843,29,Male,Business,High
5950,cust_5950,29,Female,Freelance,Medium
6052,cust_6052,29,Male,Freelance,High
6090,cust_6090,29,Female,Freelance,Medium
6150,cust_6150,29,Male,Business,High
6217,cust_6217,29,Female,Working Professional,High
6291,cust_6291,29,Male,Freelance,High
6294,cust_6294,29,Female,Freelance,High
6349,cust_6349,29,Male,Freelance,High
6437,cust_6437,29,Male,Business,High
6526,cust_6526,29,Male,Working Professional,High
6547,cust_6547,29,Male,Working Professional,Very High
6569,cust_6569,29,Male,Freelance,High
6581,cust_6581,29,Male,Freelance,High
6642,cust_6642,29,Female,Freelance,High
6674,cust_6674,29,Male,Working Professional,Medium
6676,cust_6676,29,Male,Freelance,Medium
6691,cust_6691,29,Male,Freelance,High
6740,cust_6740,29,Male,Working Professional,High
6753,cust_6753,29,Female,Business,High
6821,cust_6821,29,Female,Freelance,High
6920,cust_6920,29,Male,Business,High
6931,cust_6931,29,Female,Business,High
6938,cust_6938,29,Male,Freelance,Medium
6959,cust_6959,29,Male,Freelance,Medium
1005,cust_1005,30,Female,Business,Very High
1012,cust_1012,30,Male,Working Professional,Medium
1016,cust_1016,30,Male,Freelance,High
1022,cust_1022,30,Female,Freelance,Medium
1049,cust_1049,30,Female,Working Professional,Medium
1065,cust_1065,30,Male,Business,High
1157,cust_1157,30,Male,Freelance,High
1182,cust_1182,30,Male,Business,High
1235,cust_1235,30,Female,Working Professional,Very High
1295,cust_1295,30,Male,Freelance,High
1382,cust_1382,30,Female,Working Professional,Very High
1400,cust_1400,30,Male,Freelance,Medium
1409,cust_1409,30,Female,Working Professional,High
1497,cust_1497,30,Male,Working Professional,Very High
1536,cust_1536,30,Female,Business,Very High
1546,cust_1546,30,Male,Business,Very High
1642,cust_1642,30,Female,Working Professional,High
1645,cust_1645,30,Male,Freelance,Medium
1774,cust_1774,30,Female,Business,High
1845,cust_1845,30,Male,Business,High
1871,cust_1871,30,Male,Freelance,High
1892,cust_1892,30,Female,Business,High
1954,cust_1954,30,Male,Working Professional,High
2027,cust_2027,30,Female,Business,High
2035,cust_2035,30,Male,Freelance,High
2085,cust_2085,30,Male,Freelance,Medium
2192,cust_2192,30,Female,Freelance,Medium
2213,cust_2213,30,Male,Business,High
2422,cust_2422,30,Male,Freelance,Medium
2486,cust_2486,30,Female,Freelance,High
2530,cust_2530,30,Male,Working Professional,Very High
2608,cust_2608,30,Male,Working Professional,Medium
2617,cust_2617,30,Male,Business,Very High
2698,cust_2698,30,Male,Working Professional,Very High
2775,cust_2775,30,Male,Business,High
2797,cust_2797,30,Male,Business,Very High
2816,cust_2816,30,Male,Business,High
2827,cust_2827,30,Male,Business,Very High
2840,cust_2840,30,Male,Working Professional,High
2891,cust_2891,30,Female,Working Professional,Very High
3011,cust_3011,30,Female,Working Professional,Very High
3105,cust_3105,30,Male,Business,Very High
3122,cust_3122,30,Female,Working Professional,Medium
3133,cust_3133,30,Male,Working Professional,Medium
3139,cust_3139,30,Female,Business,High
3179,cust_3179,30,Male,Working Professional,Medium
3192,cust_3192,30,Male,Business,Very High
3198,cust_3198,30,Male,Freelance,Medium
3225,cust_3225,30,Female,Freelance,Medium
3439,cust_3439,30,Male,Working Professional,Very High
3471,cust_3471,30,Male,Freelance,Medium
3534,cust_3534,30,Male,Freelance,High
3541,cust_3541,30,Female,Working Professional,Very High
3556,cust_3556,30,Female,Freelance,Medium
3575,cust_3575,30,Male,Business,Very High
3706,cust_3706,30,Male,Working Professional,Medium
3708,cust_3708,30,Male,Business,High
3753,cust_3753,30,Male,Working Professional,Very High
3822,cust_3822,30,Female,Business,Very High
3829,cust_3829,30,Female,Business,High
3861,cust_3861,30,Female,Working Professional,High
3901,cust_3901,30,Male,Freelance,High
3954,cust_3954,30,Female,Working Professional,Very High
3963,cust_3963,30,Male,Business,Very High
3975,cust_3975,30,Female,Working Professional,Medium
4018,cust_4018,30,Female,Business,High
4072,cust_4072,30,Male,Freelance,Medium
4089,cust_4089,30,Male,Business,Very High
4115,cust_4115,30,Male,Freelance,High
4192,cust_4192,30,Male,Business,High
4198,cust_4198,30,Female,Freelance,Medium
4204,cust_4204,30,Female,Working Professional,Medium
4208,cust_4208,30,Female,Freelance,High
4297,cust_4297,30,Female,Working Professional,High
4317,cust_4317,30,Male,Freelance,Medium
4319,cust_4319,30,Male,Freelance,High
4459,cust_4459,30,Male,Freelance,High
4488,cust_4488,30,Female,Freelance,High
4490,cust_4490,30,Female,Business,High
4586,cust_4586,30,Male,Business,Very High
4588,cust_4588,30,Male,Working Professional,Medium
4615,cust_4615,30,Male,Freelance,Medium
4885,cust_4885,30,Female,Working Professional,Very High
4894,cust_4894,30,Female,Freelance,High
4900,cust_4900,30,Female,Working Professional,Medium
4932,cust_4932,30,Female,Working Professional,Very High
4987,cust_4987,30,Female,Business,High
5082,cust_5082,30,Female,Freelance,High
5143,cust_5143,30,Female,Working Professional,Medium
5182,cust_5182,30,Male,Freelance,High
5218,cust_5218,30,Female,Freelance,Medium
5225,cust_5225,30,Male,Business,Very High
5228,cust_5228,30,Female,Business,High
5245,cust_5245,30,Male,Working Professional,High
5358,cust_5358,30,Male,Working Professional,High
5465,cust_5465,30,Male,Working Professional,Medium
5481,cust_5481,30,Male,Working Professional,Very High
5537,cust_5537,30,Female,Freelance,High
5562,cust_5562,30,Male,Working Professional,Very High
5570,cust_5570,30,Female,Freelance,High
5596,cust_5596,30,Male,Business,High
5604,cust_5604,30,Male,Freelance,Medium
5700,cust_5700,30,Male,Freelance,Medium
5701,cust_5701,30,Male,Freelance,Medium
5799,cust_5799,30,Female,Business,High
5806,cust_5806,30,Female,Freelance,Medium
5821,cust_5821,30,Female,Working Professional,High
5867,cust_5867,30,Female,Business,Very High
5921,cust_5921,30,Male,Freelance,Medium
5952,cust_5952,30,Female,Freelance,Medium
5973,cust_5973,30,Male,Freelance,High
6077,cust_6077,30,Male,Business,Very High
6078,cust_6078,30,Male,Working Professional,Very High
6119,cust_6119,30,Female,Working Professional,Medium
6140,cust_6140,30,Female,Working Professional,High
6142,cust_6142,30,Male,Business,High
6195,cust_6195,30,Female,Business,Very High
6248,cust_6248,30,Male,Freelance,Medium
6297,cust_6297,30,Male,Working Professional,Very High
6501,cust_6501,30,Male,Working Professional,High
6513,cust_6513,30,Male,Working Professional,Medium
6747,cust_6747,30,Female,Working Professional,Very High
6761,cust_6761,30,Male,Working Professional,Medium
6844,cust_6844,30,Male,Business,Very High
6881,cust_6881,30,Male,Freelance,High
6917,cust_6917,30,Female,Working Professional,Medium
6937,cust_6937,30,Male,Freelance,Medium
1010,cust_1010,31,Male,Working Professional,Very High
1079,cust_1079,31,Male,Freelance,Medium
1096,cust_1096,31,Male,Business,Very High
1217,cust_1217,31,Female,Working Professional,High
1267,cust_1267,31,Male,Business,High
1285,cust_1285,31,Female,Business,High
1298,cust_1298,31,Male,Freelance,Medium
1554,cust_1554,31,Female,Freelance,High
1555,cust_1555,31,Male,Working Professional,High
1663,cust_1663,31,Male,Working Professional,Very High
1664,cust_1664,31,Male,Freelance,High
1764,cust_1764,31,Male,Freelance,High
1822,cust_1822,31,Other,Business,High
1824,cust_1824,31,Male,Freelance,Medium
1873,cust_1873,31,Male,Freelance,Medium
1903,cust_1903,31,Male,Working Professional,Very High
1932,cust_1932,31,Male,Business,Very High
1956,cust_1956,31,Female,Freelance,Medium
1970,cust_1970,31,Male,Freelance,High
2032,cust_2032,31,Female,Working Professional,Medium
2034,cust_2034,31,Female,Working Professional,Medium
2101,cust_2101,31,Other,Business,Very High
2133,cust_2133,31,Female,Business,Very High
2145,cust_2145,31,Other,Business,High
2148,cust_2148,31,Female,Business,High
2171,cust_2171,31,Male,Business,High
2200,cust_2200,31,Male,Freelance,Medium
2203,cust_2203,31,Male,Working Professional,Medium
2305,cust_2305,31,Female,Working Professional,Very High
2366,cust_2366,31,Female,Business,Very High
2369,cust_2369,31,Male,Working Professional,Very High
2379,cust_2379,31,Male,Business,Very High
2419,cust_2419,31,Male,Freelance,High
2448,cust_2448,31,Female,Working Professional,Medium
2457,cust_2457,31,Male,Business,High
2618,cust_2618,31,Male,Business,Very High
2624,cust_2624,31,Female,Business,Very High
2633,cust_2633,31,Male,Working Professional,High
2704,cust_2704,31,Male,Business,Very High
2741,cust_2741,31,Male,Business,High
2742,cust_2742,31,Male,Working Professional,High
2789,cust_2789,31,Female,Working Professional,High
2805,cust_2805,31,Female,Freelance,Medium
2851,cust_2851,31,Female,Business,High
2860,cust_2860,31,Female,Business,Very High
2880,cust_2880,31,Male,Business,High
2925,cust_2925,31,Female,Business,Very High
3029,cust_3029,31,Male,Freelance,Medium
3048,cust_3048,31,Male,Working Professional,Medium
3067,cust_3067,31,Female,Freelance,High
3239,cust_3239,31,Male,Freelance,Medium
3267,cust_3267,31,Male,Working Professional,High
3270,cust_3270,31,Female,Freelance,Medium
3329,cust_3329,31,Female,Working Professional,High
3341,cust_3341,31,Female,Working Professional,High
3424,cust_3424,31,Male,Business,Very High
3496,cust_3496,31,Female,Working Professional,Medium
3498,cust_3498,31,Female,Business,Very High
3519,cust_3519,31,Female,Business,High
3553,cust_3553,31,Male,Freelance,Medium
3563,cust_3563,31,Male,Working Professional,High
3595,cust_3595,31,Female,Working Professional,Medium
3612,cust_3612,31,Other,Working Professional,Very High
3637,cust_3637,31,Male,Working Professional,High
3651,cust_3651,31,Male,Business,Very High
3659,cust_3659,31,Male,Freelance,Medium
3705,cust_3705,31,Male,Business,Very High
3774,cust_3774,31,Male,Business,High
3819,cust_3819,31,Male,Working Professional,High
3827,cust_3827,31,Female,Freelance,Medium
3853,cust_3853,31,Male,Working Professional,Very High
3870,cust_3870,31,Female,Business,Very High
3885,cust_3885,31,Female,Working Professional,High
3970,cust_3970,31,Male,Working Professional,Medium
4033,cust_4033,31,Male,Business,Very High
4092,cust_4092,31,Male,Working Professional,Medium
4105,cust_4105,31,Male,Business,High
4234,cust_4234,31,Male,Business,High
4272,cust_4272,31,Female,Working Professional,Very High
4303,cust_4303,31,Male,Freelance,High
4322,cust_4322,31,Male,Business,Very High
4326,cust_4326,31,Female,Business,High
4410,cust_4410,31,Female,Business,High
4436,cust_4436,31,Female,Working Professional,High
4489,cust_4489,31,Female,Working Professional,Very High
4541,cust_4541,31,Female,Working Professional,Medium
4565,cust_4565,31,Male,Business,Very High
4642,cust_4642,31,Female,Freelance,Medium
4685,cust_4685,31,Male,Business,High
4718,cust_4718,31,Male,Working Professional,High
4737,cust_4737,31,Female,Freelance,High
4790,cust_4790,31,Female,Freelance,High
4804,cust_4804,31,Male,Working Professional,High
4878,cust_4878,31,Male,Business,High
4891,cust_4891,31,Male,Freelance,High
4925,cust_4925,31,Male,Freelance,High
4937,cust_4937,31,Male,Freelance,High
4943,cust_4943,31,Male,Business,Very High
5030,cust_5030,31,Male,Working Professional,High
5035,cust_5035,31,Male,Business,High
5047,cust_5047,31,Male,Freelance,High
5053,cust_5053,31,Female,Working Professional,Very High
5190,cust_5190,31,Female,Business,Very High
5202,cust_5202,31,Male,Working Professional,Medium
5215,cust_5215,31,Male,Working Professional,Medium
5251,cust_5251,31,Male,Working Professional,Medium
5311,cust_5311,31,Male,Working Professional,Very High
5319,cust_5319,31,Male,Business,High
5344,cust_5344,31,Male,Freelance,High
5345,cust_5345,31,Male,Business,High
5403,cust_5403,31,Male,Working Professional,High
5437,cust_5437,31,Male,Business,Very High
5464,cust_5464,31,Male,Business,High
5507,cust_5507,31,Female,Working Professional,High
5598,cust_5598,31,Male,Working Professional,Very High
5601,cust_5601,31,Male,Business,High
5602,cust_5602,31,Other,Business,High
5642,cust_5642,31,Female,Business,High
5645,cust_5645,31,Male,Working Professional,Very High
5660,cust_5660,31,Male,Business,High
5690,cust_5690,31,Female,Freelance,High
5828,cust_5828,31,Male,Working Professional,Very High
5871,cust_5871,31,Male,Business,High
5885,cust_5885,31,Female,Business,High
5897,cust_5897,31,Female,Business,High
5898,cust_5898,31,Female,Business,Very High
5957,cust_5957,31,Other,Freelance,High
5968,cust_5968,31,Female,Working Professional,High
5985,cust_5985,31,Female,Freelance,High
6011,cust_6011,31,Male,Working Professional,High
6032,cust_6032,31,Male,Freelance,Medium
6047,cust_6047,31,Female,Business,Very High
6067,cust_6067,31,Male,Working Professional,Medium
6094,cust_6094,31,Female,Working Professional,High
6114,cust_6114,31,Female,Freelance,Medium
6172,cust_6172,31,Female,Working Professional,High
6209,cust_6209,31,Male,Business,Very High
6279,cust_6279,31,Female,Business,High
6318,cust_6318,31,Female,Business,High
6328,cust_6328,31,Male,Working Professional,Very High
6333,cust_6333,31,Female,Freelance,High
6334,cust_6334,31,Female,Working Professional,High
6338,cust_6338,31,Male,Business,High
6395,cust_6395,31,Male,Business,Very High
6439,cust_6439,31,Female,Business,High
6478,cust_6478,31,Female,Business,Very High
6545,cust_6545,31,Male,Freelance,High
6551,cust_6551,31,Female,Business,High
6617,cust_6617,31,Male,Working Professional,Very High
6629,cust_6629,31,Male,Freelance,High
6660,cust_6660,31,Male,Business,Very High
6697,cust_6697,31,Male,Freelance,High
6707,cust_6707,31,Male,Business,Very High
6715,cust_6715,31,Male,Business,Very High
6793,cust_6793,31,Male,Freelance,Medium
6806,cust_6806,31,Male,Business,Very High
6892,cust_6892,31,Male,Freelance,Medium
6912,cust_6912,31,Female,Freelance,High
6918,cust_6918,31,Male,Freelance,High
6943,cust_6943,31,Female,Freelance,Medium
1020,cust_1020,32,Male,Working Professional,High
1058,cust_1058,32,Female,Freelance,High
1074,cust_1074,32,Female,Working Professional,High
1075,cust_1075,32,Male,Freelance,High
1077,cust_1077,32,Female,Business,Very High
1085,cust_1085,32,Female,Freelance,Medium
1141,cust_1141,32,Female,Freelance,Medium
1156,cust_1156,32,Male,Business,High
1184,cust_1184,32,Female,Freelance,High
1186,cust_1186,32,Female,Business,High
1218,cust_1218,32,Male,Working Professional,Very High
1271,cust_1271,32,Female,Business,Very High
1297,cust_1297,32,Female,Freelance,High
1352,cust_1352,32,Male,Business,Very High
1453,cust_1453,32,Female,Freelance,Medium
1461,cust_1461,32,Female,Freelance,High
1486,cust_1486,32,Female,Freelance,Medium
1517,cust_1517,32,Male,Business,High
1538,cust_1538,32,Male,Freelance,Medium
1561,cust_1561,32,Male,Business,Very High
1603,cust_1603,32,Female,Working Professional,Medium
1613,cust_1613,32,Male,Freelance,Medium
1686,cust_1686,32,Female,Working Professional,Medium
1712,cust_1712,32,Female,Freelance,High
1754,cust_1754,32,Female,Business,Very High
1887,cust_1887,32,Male,Business,Very High
1916,cust_1916,32,Female,Working Professional,Very High
1947,cust_1947,32,Male,Business,Very High
2036,cust_2036,32,Female,Business,Very High
2046,cust_2046,32,Male,Working Professional,High
2058,cust_2058,32,Male,Business,Very High
2090,cust_2090,32,Male,Freelance,Medium
2096,cust_2096,32,Male,Business,High
2343,cust_2343,32,Female,Business,Very High
2351,cust_2351,32,Male,Working Professional,Very High
2406,cust_2406,32,Female,Freelance,High
2471,cust_2471,32,Male,Working Professional,High
2620,cust_2620,32,Female,Freelance,High
2623,cust_2623,32,Female,Business,Very High
2682,cust_2682,32,Male,Freelance,High
2713,cust_2713,32,Male,Business,Very High
2740,cust_2740,32,Female,Freelance,High
2781,cust_2781,32,Female,Business,Very High
2821,cust_2821,32,Male,Freelance,Medium
2836,cust_2836,32,Male,Business,Very High
2873,cust_2873,32,Female,Business,Very High
2892,cust_2892,32,Female,Working Professional,High
2942,cust_2942,32,Male,Freelance,High
3025,cust_3025,32,Male,Working Professional,Medium
3069,cust_3069,32,Male,Working Professional,Medium
3120,cust_3120,32,Male,Business,High
3150,cust_3150,32,Male,Freelance,Medium
3274,cust_3274,32,Female,Freelance,Medium
3456,cust_3456,32,Male,Working Professional,High
3494,cust_3494,32,Female,Working Professional,High
3603,cust_3603,32,Male,Business,Very High
3665,cust_3665,32,Female,Business,High
3674,cust_3674,32,Male,Working Professional,Medium
3692,cust_3692,32,Male,Freelance,Medium
3890,cust_3890,32,Female,Working Professional,Very High
3922,cust_3922,32,Male,Freelance,Medium
3923,cust_3923,32,Male,Freelance,High
3982,cust_3982,32,Male,Freelance,Medium
4007,cust_4007,32,Male,Business,High
4025,cust_4025,32,Female,Business,High
4102,cust_4102,32,Male,Business,High
4108,cust_4108,32,Female,Business,High
4125,cust_4125,32,Female,Freelance,High
4157,cust_4157,32,Male,Business,High
4195,cust_4195,32,Male,Working Professional,High
4220,cust_4220,32,Female,Working Professional,Medium
4246,cust_4246,32,Female,Working Professional,Medium
4264,cust_4264,32,Male,Business,Very High
4282,cust_4282,32,Female,Working Professional,Medium
4429,cust_4429,32,Male,Freelance,High
